z,vpotbasa,vxcpotbasa
8.300000000000018474e-02,4.609809750170272835e-01,-1.186124138830788599e+00
8.400000000000051870e-02,4.601910410727156342e-01,-1.181733826852946256e+00
8.499999999999996447e-02,4.593380264687428882e-01,-1.177400877619538377e+00
8.600000000000029843e-02,4.584293354000308907e-01,-1.173118499548787330e+00
8.699999999999974420e-02,4.574720501533104944e-01,-1.168880207652721159e+00
8.800000000000007816e-02,4.564729269577486592e-01,-1.164679828157181074e+00
8.900000000000041211e-02,4.554383937174120156e-01,-1.160511500795954332e+00
8.999999999999985789e-02,4.543745494628533277e-01,-1.156369680250538323e+00
9.100000000000019185e-02,4.532871653673042900e-01,-1.152249135119644441e+00
9.200000000000052580e-02,4.521816871801627169e-01,-1.148144945763521774e+00
9.299999999999997158e-02,4.510632389370815565e-01,-1.144052501090048413e+00
9.400000000000030553e-02,4.499366278122845508e-01,-1.139967493751717464e+00
9.499999999999975131e-02,4.488063499848585214e-01,-1.135885915090444565e+00
9.600000000000008527e-02,4.476765973968394041e-01,-1.131804048195339973e+00
9.700000000000041922e-02,4.465512652870598509e-01,-1.127718460395956912e+00
9.799999999999986500e-02,4.454339603908546441e-01,-1.123625996160781737e+00
9.900000000000019895e-02,4.443280097020027020e-01,-1.119523767715747464e+00
1.000000000000005329e-01,4.432364696995853559e-01,-1.115409146563780984e+00
1.009999999999999787e-01,4.421621359487691305e-01,-1.111279753918889446e+00
1.020000000000003126e-01,4.411075529909136983e-01,-1.107133451094651999e+00
1.029999999999997584e-01,4.400750244447274029e-01,-1.102968329552038274e+00
1.040000000000000924e-01,4.390666232464463525e-01,-1.098782700960433623e+00
1.050000000000004263e-01,4.380842019632366635e-01,-1.094575086847888068e+00
1.059999999999998721e-01,4.371294031199897678e-01,-1.090344208841402374e+00
1.070000000000002061e-01,4.362036694856047947e-01,-1.086088978237958580e+00
1.080000000000005400e-01,4.353082542704960756e-01,-1.081808486052898921e+00
1.089999999999999858e-01,4.344442311924999189e-01,-1.077501993207700792e+00
1.100000000000003197e-01,4.336125043735620244e-01,-1.073168920622451505e+00
1.109999999999997655e-01,4.328138180345267316e-01,-1.068808840131855398e+00
1.120000000000000995e-01,4.320487659599644426e-01,-1.064421464494806013e+00
1.130000000000004334e-01,4.313178007093860233e-01,-1.060006638947703195e+00
1.139999999999998792e-01,4.306212425552145007e-01,-1.055564332028732677e+00
1.150000000000002132e-01,4.299592881316755544e-01,-1.051094627051712971e+00
1.160000000000005471e-01,4.293320187822488032e-01,-1.046597714608756835e+00
1.169999999999999929e-01,4.287394085964673085e-01,-1.042073883592951056e+00
1.180000000000003268e-01,4.281813321297717190e-01,-1.037523514387442169e+00
1.189999999999997726e-01,4.276575718027206263e-01,-1.032947071190333022e+00
1.200000000000001066e-01,4.271678249781816206e-01,-1.028345095487579020e+00
1.210000000000004405e-01,4.267117107172303525e-01,-1.023718199027568776e+00
1.219999999999998863e-01,4.262887762162830829e-01,-1.019067057624041039e+00
1.230000000000002203e-01,4.258985029296015190e-01,-1.014392405271341335e+00
1.239999999999996660e-01,4.255403123826780321e-01,-1.009695028507260561e+00
1.250000000000000000e-01,4.252135716831621504e-01,-1.004975760648952887e+00
1.260000000000003340e-01,4.249175987369931407e-01,-1.000235477178884391e+00
1.269999999999997797e-01,4.246516671781738750e-01,-9.954750905200662192e-01
1.280000000000001137e-01,4.244150110212862592e-01,-9.906955458936477221e-01
1.290000000000004476e-01,4.242068290463265057e-01,-9.858978167110110657e-01
1.299999999999998934e-01,4.240262889258052947e-01,-9.810829006893777571e-01
1.310000000000002274e-01,4.238725311043015087e-01,-9.762518161614464063e-01
1.319999999999996732e-01,4.237446724407937793e-01,-9.714055984043761249e-01
1.330000000000000071e-01,4.236418096241374998e-01,-9.665452966175085425e-01
1.340000000000003411e-01,4.235630223720248666e-01,-9.616719702837079886e-01
1.349999999999997868e-01,4.235073764236473304e-01,-9.567866869920181871e-01
1.360000000000001208e-01,4.234739263361301242e-01,-9.518905191301517688e-01
1.370000000000004547e-01,4.234617180945772774e-01,-9.469845416725357623e-01
1.379999999999999005e-01,4.234697915453156658e-01,-9.420698299957670496e-01
1.390000000000002345e-01,4.234971826616369950e-01,-9.371474573630187432e-01
1.399999999999996803e-01,4.235429256510145901e-01,-9.322184931720634005e-01
1.410000000000000142e-01,4.236060549124416874e-01,-9.272840010407501499e-01
1.420000000000003482e-01,4.236856068521807628e-01,-9.223450370781585139e-01
1.429999999999997939e-01,4.237806215658577735e-01,-9.174026482616082223e-01
1.440000000000001279e-01,4.238901443944768088e-01,-9.124578711200196368e-01
1.450000000000004619e-01,4.240132273615553338e-01,-9.075117302085249360e-01
1.459999999999999076e-01,4.241489304982284381e-01,-9.025652371442631772e-01
1.470000000000002416e-01,4.242963230628191140e-01,-8.976193891686812254e-01
1.479999999999996874e-01,4.244544846610074917e-01,-8.926751682021252243e-01
1.490000000000000213e-01,4.246225062724192645e-01,-8.877335403891725152e-01
1.500000000000003553e-01,4.247994911891047609e-01,-8.827954544355282041e-01
1.509999999999998010e-01,4.249845558710886317e-01,-8.778618414854925112e-01
1.520000000000001350e-01,4.251768307238553146e-01,-8.729336141992947162e-01
1.530000000000004690e-01,4.253754608023586625e-01,-8.680116661084390506e-01
1.539999999999999147e-01,4.255796064458706729e-01,-8.630968712872552073e-01
1.550000000000002487e-01,4.257884438477362310e-01,-8.581900835333562405e-01
1.559999999999996945e-01,4.260011655638439310e-01,-8.532921363151996230e-01
1.570000000000000284e-01,4.262169809634178130e-01,-8.484038422608468633e-01
1.580000000000003624e-01,4.264351166255000991e-01,-8.435259926971929723e-01
1.589999999999998082e-01,4.266548166843135981e-01,-8.386593576677863204e-01
1.600000000000001421e-01,4.268753431265007725e-01,-8.338046855361546106e-01
1.610000000000004761e-01,4.270959760430559360e-01,-8.289627029168360473e-01
1.619999999999999218e-01,4.273160138386164486e-01,-8.241341144092590998e-01
1.630000000000002558e-01,4.275347734006287870e-01,-8.193196029326741403e-01
1.639999999999997016e-01,4.277515902307505447e-01,-8.145198290760644610e-01
1.650000000000000355e-01,4.279658185407401172e-01,-8.097354316174422140e-01
1.660000000000003695e-01,4.281768313149549310e-01,-8.049670271833879731e-01
1.669999999999998153e-01,4.283840203414636116e-01,-8.002152105562286843e-01
1.680000000000001492e-01,4.285867962136863385e-01,-7.954805545647286591e-01
1.690000000000004832e-01,4.287845883043671646e-01,-7.907636104349203832e-01
1.699999999999999289e-01,4.289768447136041440e-01,-7.860649076884285158e-01
1.710000000000002629e-01,4.291630321925714586e-01,-7.813849544451718643e-01
1.719999999999997087e-01,4.293426360444918544e-01,-7.767242375184477687e-01
1.730000000000000426e-01,4.295151600043526918e-01,-7.720832227029830186e-01
1.740000000000003766e-01,4.296801260987728188e-01,-7.674623550530266236e-01
1.749999999999998224e-01,4.298370744873848404e-01,-7.628620587985822654e-01
1.760000000000001563e-01,4.299855632870193678e-01,-7.582827381971850578e-01
1.770000000000004903e-01,4.301251683799361403e-01,-7.537247771596966572e-01
1.779999999999999361e-01,4.302554832072746915e-01,-7.491885399725342065e-01
1.790000000000002700e-01,4.303761185488708119e-01,-7.446743714801671299e-01
1.799999999999997158e-01,4.304867022905090601e-01,-7.401825973062154951e-01
1.810000000000000497e-01,4.305868791796612083e-01,-7.357135244050478917e-01
1.820000000000003837e-01,4.306763105706961636e-01,-7.312674411179105327e-01
1.829999999999998295e-01,4.307546741605180474e-01,-7.268446177780852890e-01
1.840000000000001634e-01,4.308216637155397044e-01,-7.224453068920333454e-01
1.850000000000004974e-01,4.308769887908679985e-01,-7.180697435352175750e-01
1.859999999999999432e-01,4.309203744425263438e-01,-7.137181458391042010e-01
1.870000000000002771e-01,4.309515609335231590e-01,-7.093907150869201983e-01
1.879999999999997229e-01,4.309703034345180872e-01,-7.050876365842322357e-01
1.890000000000000568e-01,4.309763717198199506e-01,-7.008090794568037074e-01
1.900000000000003908e-01,4.309695498594074414e-01,-6.965551973793095986e-01
1.909999999999998366e-01,4.309496359076335215e-01,-6.923261290686044678e-01
1.920000000000001705e-01,4.309164415892500211e-01,-6.881219983354441849e-01
1.930000000000005045e-01,4.308697919833412993e-01,-6.839429147532041231e-01
1.939999999999999503e-01,4.308095252057492774e-01,-6.797889739213727189e-01
1.950000000000002842e-01,4.307354920905175910e-01,-6.756602579201307357e-01
1.959999999999997300e-01,4.306475558708786067e-01,-6.715568357025030188e-01
1.970000000000000639e-01,4.305455918602581478e-01,-6.674787634332743913e-01
1.980000000000003979e-01,4.304294871337635553e-01,-6.634260849349569167e-01
1.989999999999998437e-01,4.302991402105798557e-01,-6.593988322228030441e-01
2.000000000000001776e-01,4.301544607376853180e-01,-6.553970255282957069e-01
2.010000000000005116e-01,4.299953691752647078e-01,-6.514206740045627164e-01
2.019999999999999574e-01,4.298217964841808403e-01,-6.474697760763159504e-01
2.030000000000002913e-01,4.296336838158291704e-01,-6.435443197215469091e-01
2.039999999999997371e-01,4.294309822047038261e-01,-6.396442829150505993e-01
2.050000000000000711e-01,4.292136522639450891e-01,-6.357696339331637692e-01
2.060000000000004050e-01,4.289816638841520979e-01,-6.319203319426773824e-01
2.069999999999998508e-01,4.287349959356986928e-01,-6.280963270666581888e-01
2.080000000000001847e-01,4.284736359747870482e-01,-6.242975609872939424e-01
2.090000000000005187e-01,4.281975799534424310e-01,-6.205239671439736204e-01
2.099999999999999645e-01,4.279068319336440940e-01,-6.167754713493038832e-01
2.110000000000002984e-01,4.276014038057628919e-01,-6.130519917808125996e-01
2.119999999999997442e-01,4.272813150114632141e-01,-6.093534395505000312e-01
2.130000000000000782e-01,4.269465922712042394e-01,-6.056797191089994259e-01
2.140000000000004121e-01,4.265972693164739593e-01,-6.020307283835693024e-01
2.149999999999998579e-01,4.262333866268546156e-01,-5.984063592576875923e-01
2.160000000000001918e-01,4.258549911720201364e-01,-5.948064978198581709e-01
2.170000000000005258e-01,4.254621361587467843e-01,-5.912310247682126541e-01
2.179999999999999716e-01,4.250548807830056841e-01,-5.876798156087210678e-01
2.190000000000003055e-01,4.246332899871869127e-01,-5.841527410091507111e-01
2.199999999999997513e-01,4.241974342225128813e-01,-5.806496672642310619e-01
2.210000000000000853e-01,4.237473892166589984e-01,-5.771704563423767365e-01
2.220000000000004192e-01,4.232832357466170259e-01,-5.737149662565326214e-01
2.229999999999998650e-01,4.228050594168062948e-01,-5.702830514393406602e-01
2.240000000000001990e-01,4.223129504424408265e-01,-5.668745629229319238e-01
2.250000000000005329e-01,4.218070034381485867e-01,-5.634893486926779715e-01
2.259999999999999787e-01,4.212873172118235532e-01,-5.601272538600803319e-01
2.270000000000003126e-01,4.207539945636973311e-01,-5.567881210424542315e-01
2.279999999999997584e-01,4.202071420906012822e-01,-5.534717905160616569e-01
2.290000000000000924e-01,4.196468699953787018e-01,-5.501781004335624115e-01
2.300000000000004263e-01,4.190732919014173441e-01,-5.469068872932851821e-01
2.309999999999998721e-01,4.184865246722468957e-01,-5.436579858975160162e-01
2.320000000000002061e-01,4.178866882361531587e-01,-5.404312297133876397e-01
2.330000000000005400e-01,4.172739054157604821e-01,-5.372264511484083904e-01
2.339999999999999858e-01,4.166483017625075558e-01,-5.340434816581299815e-01
2.350000000000003197e-01,4.160100053959658872e-01,-5.308821520404377603e-01
2.359999999999997655e-01,4.153591468479267967e-01,-5.277422926126309477e-01
2.370000000000000995e-01,4.146958589111875981e-01,-5.246237334129508767e-01
2.380000000000004334e-01,4.140202764929616364e-01,-5.215263043490210304e-01
2.389999999999998792e-01,4.133325364728403506e-01,-5.184498355990168061e-01
2.400000000000002132e-01,4.126327775652213203e-01,-5.153941574738900577e-01
2.410000000000005471e-01,4.119211401861302968e-01,-5.123591008308396866e-01
2.419999999999999929e-01,4.111977663243519543e-01,-5.093444971784726327e-01
2.430000000000003268e-01,4.104627994167778238e-01,-5.063501788259849867e-01
2.439999999999997726e-01,4.097163842279079038e-01,-5.033759790934249079e-01
2.450000000000001066e-01,4.089586667333924286e-01,-5.004217324131624567e-01
2.460000000000004405e-01,4.081897940075550624e-01,-4.974872745538040375e-01
2.469999999999998863e-01,4.074099141147904946e-01,-4.945724426393438011e-01
2.480000000000002203e-01,4.066191760047600523e-01,-4.916770755106528723e-01
2.489999999999996660e-01,4.058177294113003430e-01,-4.888010136163940533e-01
2.500000000000000000e-01,4.050057247549452843e-01,-4.859440992927957503e-01
2.510000000000003340e-01,4.041833130489956294e-01,-4.831061768400294887e-01
2.519999999999997797e-01,4.033506458090277969e-01,-4.802870927078463081e-01
2.530000000000001137e-01,4.025078749657712285e-01,-4.774866955240594235e-01
2.540000000000004476e-01,4.016551527812686206e-01,-4.747048362223104112e-01
2.549999999999998934e-01,4.007926317682247719e-01,-4.719413682717400471e-01
2.560000000000002274e-01,3.999204646124710494e-01,-4.691961475438680140e-01
2.569999999999996732e-01,3.990388040984609308e-01,-4.664690326696020461e-01
2.580000000000000071e-01,3.981478030377087474e-01,-4.637598849457048034e-01
2.590000000000003411e-01,3.972476142001025723e-01,-4.610685684901024706e-01
2.599999999999997868e-01,3.963383902480023258e-01,-4.583949503515619694e-01
2.610000000000001208e-01,3.954202836730481008e-01,-4.557389005391562775e-01
2.620000000000004547e-01,3.944934467356076002e-01,-4.531002921051087151e-01
2.629999999999999005e-01,3.935580314067803620e-01,-4.504790012878044925e-01
2.640000000000002345e-01,3.926141893128840543e-01,-4.478749074201571201e-01
2.649999999999996803e-01,3.916620716823634996e-01,-4.452878932093204400e-01
2.660000000000000142e-01,3.907018292950280025e-01,-4.427178445643198956e-01
2.670000000000003482e-01,3.897336124335768481e-01,-4.401646508314032147e-01
2.679999999999997939e-01,3.887575708373149919e-01,-4.376282047092546756e-01
2.690000000000001279e-01,3.877738536580119244e-01,-4.351084024118120896e-01
2.700000000000004619e-01,3.867826094178372087e-01,-4.326051435898031206e-01
2.709999999999999076e-01,3.857839859692964724e-01,-4.301183314903427868e-01
2.720000000000002416e-01,3.847781304571142313e-01,-4.276478728585857980e-01
2.729999999999996874e-01,3.837651892820122534e-01,-4.251936780414428685e-01
2.740000000000000213e-01,3.827453080662958640e-01,-4.227556610442851359e-01
2.750000000000003553e-01,3.817186316212265451e-01,-4.203337394605536348e-01
2.759999999999998010e-01,3.806853039160927876e-01,-4.179278345420617269e-01
2.770000000000001350e-01,3.796454680489398381e-01,-4.155378711918159551e-01
2.780000000000004690e-01,3.785992662189070490e-01,-4.131637779893746476e-01
2.789999999999999147e-01,3.775468397001103815e-01,-4.108054871571225064e-01
2.800000000000002487e-01,3.764883288170214892e-01,-4.084629346004158834e-01
2.809999999999996945e-01,3.754238729213054682e-01,-4.061360599018040696e-01
2.820000000000000284e-01,3.743536103700481621e-01,-4.038248062694297924e-01
2.830000000000003624e-01,3.732776785053484869e-01,-4.015291205466685054e-01
2.839999999999998082e-01,3.721962136352116035e-01,-3.992489531908846034e-01
2.850000000000001421e-01,3.711093510157054687e-01,-3.969842583281080750e-01
2.860000000000004761e-01,3.700172248343465697e-01,-3.947349935850202329e-01
2.869999999999999218e-01,3.689199681946558895e-01,-3.925011201757924173e-01
2.880000000000002558e-01,3.678177131018507962e-01,-3.902826027881738935e-01
2.889999999999997016e-01,3.667105904496463231e-01,-3.880794096994031883e-01
2.900000000000000355e-01,3.655987300081012803e-01,-3.858915125031779914e-01
2.910000000000003695e-01,3.644822604124978715e-01,-3.837188862912443987e-01
2.919999999999998153e-01,3.633613091531998629e-01,-3.815615094654418726e-01
2.930000000000001492e-01,3.622360025664582150e-01,-3.794193637437563438e-01
2.940000000000004832e-01,3.611064658261410321e-01,-3.772924341124234138e-01
2.949999999999999289e-01,3.599728229363375887e-01,-3.751807087483958192e-01
2.960000000000002629e-01,3.588351967248095686e-01,-3.730841789618161153e-01
2.969999999999997087e-01,3.576937088372714180e-01,-3.710028391712663631e-01
2.980000000000000426e-01,3.565484797324415811e-01,-3.689366867770851877e-01
2.990000000000003766e-01,3.553996286778658975e-01,-3.668857221609191921e-01
2.999999999999998224e-01,3.542472737464598120e-01,-3.648499485370680917e-01
3.010000000000001563e-01,3.530915318137494152e-01,-3.628293719582642574e-01
3.020000000000004903e-01,3.519325185557946600e-01,-3.608240011797928526e-01
3.029999999999999361e-01,3.507703484477508460e-01,-3.588338475876518552e-01
3.040000000000002700e-01,3.496051347630478867e-01,-3.568589251801294049e-01
3.049999999999997158e-01,3.484369895731777023e-01,-3.548992503765486806e-01
3.060000000000000497e-01,3.472660237480350576e-01,-3.529548420128396646e-01
3.070000000000003837e-01,3.460923469568233379e-01,-3.510257212273689698e-01
3.079999999999998295e-01,3.449160676694737471e-01,-3.491119113346862757e-01
3.090000000000001634e-01,3.437372931585657154e-01,-3.472134378220391726e-01
3.100000000000004974e-01,3.425561295017386376e-01,-3.453303281316868478e-01
3.109999999999999432e-01,3.413726815845545270e-01,-3.434626116510577920e-01
3.120000000000002771e-01,3.401870531037980427e-01,-3.416103195884595545e-01
3.129999999999997229e-01,3.389993465712090592e-01,-3.397734848558242038e-01
3.140000000000000568e-01,3.378096633175966534e-01,-3.379521419822767436e-01
3.150000000000003908e-01,3.366181034973542707e-01,-3.361463270020175753e-01
3.159999999999998366e-01,3.354247660933256658e-01,-3.343560773425436339e-01
3.170000000000001705e-01,3.342297489220172890e-01,-3.325814317154067723e-01
3.180000000000005045e-01,3.330331486391500118e-01,-3.308224300539720497e-01
3.189999999999999503e-01,3.318350607455132772e-01,-3.290791133267924051e-01
3.200000000000002842e-01,3.306355795931154584e-01,-3.273515234662505713e-01
3.209999999999997300e-01,3.294347983916269262e-01,-3.256397032575756301e-01
3.220000000000000639e-01,3.282328092150712529e-01,-3.239436962160366917e-01
3.230000000000003979e-01,3.270297030087850887e-01,-3.222635464916451253e-01
3.239999999999998437e-01,3.258255695966029153e-01,-3.205992987032043606e-01
3.250000000000001776e-01,3.246204976882669513e-01,-3.189509979299313125e-01
3.260000000000005116e-01,3.234145748870531079e-01,-3.173186894663902469e-01
3.269999999999999574e-01,3.222078876975880690e-01,-3.157024188233165662e-01
3.280000000000002913e-01,3.210005215338474494e-01,-3.141022315187609881e-01
3.289999999999997371e-01,3.197925607273381376e-01,-3.125181730462224805e-01
3.300000000000000711e-01,3.185840885354241925e-01,-3.109502886878837691e-01
3.310000000000004050e-01,3.173751871498199928e-01,-3.093986234779638189e-01
3.319999999999998508e-01,3.161659377052054576e-01,-3.078632219986011109e-01
3.330000000000001847e-01,3.149564202879738817e-01,-3.063441283676390237e-01
3.340000000000005187e-01,3.137467139451023401e-01,-3.048413860616544513e-01
3.349999999999999645e-01,3.125368966931210690e-01,-3.033550378184630136e-01
3.360000000000002984e-01,3.113270455271785475e-01,-3.018851255387984822e-01
3.369999999999997442e-01,3.101172364302063333e-01,-3.004316901794590877e-01
3.380000000000000782e-01,3.089075443821444056e-01,-2.989947716612582074e-01
3.390000000000004121e-01,3.076980433692548811e-01,-2.975744087146100503e-01
3.399999999999998579e-01,3.064888063934843587e-01,-2.961706388346342922e-01
3.410000000000001918e-01,3.052799054818795543e-01,-2.947834981623789208e-01
3.420000000000005258e-01,3.040714116960592794e-01,-2.934130213711443891e-01
3.429999999999999716e-01,3.028633951417136205e-01,-2.920592415796268715e-01
3.440000000000003055e-01,3.016559249781333163e-01,-2.907221902590607643e-01
3.449999999999997513e-01,3.004490694277727192e-01,-2.894018971709054755e-01
3.460000000000000853e-01,2.992428957858156435e-01,-2.880983902071512226e-01
3.470000000000004192e-01,2.980374704297645283e-01,-2.868116953749496045e-01
3.479999999999998650e-01,2.968328588290233827e-01,-2.855418366647471395e-01
3.490000000000001990e-01,2.956291255544805652e-01,-2.842888360082170274e-01
3.500000000000005329e-01,2.944263342880901191e-01,-2.830527131440681576e-01
3.509999999999999787e-01,2.932245478324311816e-01,-2.818334856128369981e-01
3.520000000000003126e-01,2.920238281202496289e-01,-2.806311686243235792e-01
3.529999999999997584e-01,2.908242362239838452e-01,-2.794457750078904179e-01
3.540000000000000924e-01,2.896258323652482480e-01,-2.782773151676294909e-01
3.550000000000004263e-01,2.884286759242969955e-01,-2.771257969790099640e-01
3.559999999999998721e-01,2.872328254494399546e-01,-2.759912257449255168e-01
3.570000000000002061e-01,2.860383386664169802e-01,-2.748736041670238328e-01
3.580000000000005400e-01,2.848452724877340025e-01,-2.737729322357736472e-01
3.589999999999999858e-01,2.836536830219398841e-01,-2.726892072212305229e-01
3.600000000000003197e-01,2.824636255828506526e-01,-2.716224236001618664e-01
3.609999999999997655e-01,2.812751546987234952e-01,-2.705725730273105811e-01
3.620000000000000995e-01,2.800883241213589225e-01,-2.695396443243527895e-01
3.630000000000004334e-01,2.789031868351506960e-01,-2.685236233633240266e-01
3.639999999999998792e-01,2.777197950660608705e-01,-2.675244931127226944e-01
3.650000000000002132e-01,2.765382002905235059e-01,-2.665422335469720960e-01
3.660000000000005471e-01,2.753584532442878707e-01,-2.655768216432975448e-01
3.669999999999999929e-01,2.741806039311752152e-01,-2.646282313950964471e-01
3.680000000000003268e-01,2.730047016317592723e-01,-2.636964337127596369e-01
3.689999999999997726e-01,2.718307949119788125e-01,-2.627813964803465963e-01
3.700000000000001066e-01,2.706589316316523885e-01,-2.618830844969685656e-01
3.710000000000004405e-01,2.694891589529256892e-01,-2.610014594773876206e-01
3.719999999999998863e-01,2.683215233486238027e-01,-2.601364800597848470e-01
3.730000000000002203e-01,2.671560706105172711e-01,-2.592881017866495164e-01
3.740000000000005542e-01,2.659928458575090970e-01,-2.584562770896386419e-01
3.750000000000000000e-01,2.648318935437231070e-01,-2.576409553581014422e-01
