z,vpotbas,vxcpotbas
1.060000000000000497e+00,2.335889160418447297e-02,-1.666844295512506513e-01
1.070000000000000284e+00,2.438275153975470733e-02,-1.645515670804301722e-01
1.080000000000000071e+00,2.534696827271377961e-02,-1.624749334809053036e-01
1.089999999999999858e+00,2.625148049470547862e-02,-1.604549343759220648e-01
1.100000000000000533e+00,2.709643587779413110e-02,-1.584917544667671652e-01
1.110000000000000320e+00,2.788217303468309982e-02,-1.565853763179479163e-01
1.120000000000000107e+00,2.860920443029968396e-02,-1.547355983361360654e-01
1.129999999999999893e+00,2.927820023120578097e-02,-1.529420516000238595e-01
1.140000000000000568e+00,2.988997307426551064e-02,-1.512042158816361836e-01
1.150000000000000355e+00,3.044546373179175813e-02,-1.495214346353536117e-01
1.160000000000000142e+00,3.094572764695711908e-02,-1.478929290893155613e-01
1.169999999999999929e+00,3.139192231050395854e-02,-1.463178114911600214e-01
1.179999999999999716e+00,3.178529544766827558e-02,-1.447950974379673128e-01
1.190000000000000391e+00,3.212717398267576213e-02,-1.433237173609731296e-01
1.200000000000000178e+00,3.241895374710605099e-02,-1.419025272992747722e-01
1.209999999999999964e+00,3.266208989780827743e-02,-1.405303188100785750e-01
1.219999999999999751e+00,3.285808800981598193e-02,-1.392058282034869532e-01
1.230000000000000426e+00,3.300849580981166098e-02,-1.379277451054071180e-01
1.240000000000000213e+00,3.311489551607552789e-02,-1.366947203318637227e-01
1.250000000000000000e+00,3.317889675147640827e-02,-1.355053731398489503e-01
1.259999999999999787e+00,3.320212999688434974e-02,-1.343582979462771276e-01
1.270000000000000462e+00,3.318624055336440171e-02,-1.332520704697964797e-01
1.280000000000000249e+00,3.313288298261789916e-02,-1.321852533391515705e-01
1.290000000000000036e+00,3.304371599633968565e-02,-1.311564012770137233e-01
1.299999999999999822e+00,3.292039776642877863e-02,-1.301640657893942121e-01
1.310000000000000497e+00,3.276458162930517837e-02,-1.292067994638594897e-01
