z,vpotbas,vxcpotbas
1.679999999999999716e+00,1.355780390848316530e-01,-4.867418163941551468e-01
1.690000000000000391e+00,1.357615623182126252e-01,-4.835832810808802784e-01
1.700000000000000178e+00,1.358942106754908730e-01,-4.804798274611752351e-01
1.709999999999999964e+00,1.359774134203207141e-01,-4.774303586151770751e-01
1.719999999999999751e+00,1.360126150570847292e-01,-4.744337543588977857e-01
1.730000000000000426e+00,1.360012723089196740e-01,-4.714888746174387135e-01
1.740000000000000213e+00,1.359448512706407652e-01,-4.685945622829022494e-01
1.750000000000000000e+00,1.358448247285656274e-01,-4.657496461293122447e-01
1.759999999999999787e+00,1.357026696394932619e-01,-4.629529434444685787e-01
1.770000000000000462e+00,1.355198647613601870e-01,-4.602032625892887308e-01
1.780000000000000249e+00,1.352978884283676519e-01,-4.574994052785141818e-01
1.790000000000000036e+00,1.350382164636449722e-01,-4.548401688359879902e-01
1.799999999999999822e+00,1.347423202227892303e-01,-4.522243482552180671e-01
1.810000000000000497e+00,1.344116647618966986e-01,-4.496507381751156940e-01
1.820000000000000284e+00,1.340477071239682405e-01,-4.471181346533478762e-01
1.830000000000000071e+00,1.336518947378411704e-01,-4.446253368788323779e-01
1.839999999999999858e+00,1.332256639240637641e-01,-4.421711488069089979e-01
1.850000000000000533e+00,1.327704385023795730e-01,-4.397543805379966475e-01
1.860000000000000320e+00,1.322876284957492099e-01,-4.373738497932967983e-01
1.870000000000000107e+00,1.317786289260639565e-01,-4.350283831834635961e-01
1.879999999999999893e+00,1.312448186969628616e-01,-4.327168173362583858e-01
1.890000000000000568e+00,1.306875595593682549e-01,-4.304380001420636814e-01
1.900000000000000355e+00,1.301081951555919380e-01,-4.281907915800957642e-01
1.910000000000000142e+00,1.295080501380617144e-01,-4.259740648726685897e-01
1.919999999999999929e+00,1.288884293589275254e-01,-4.237867072086237696e-01
1.929999999999999716e+00,1.282506171269885697e-01,-4.216276206236454493e-01
1.940000000000000391e+00,1.275958765285767904e-01,-4.194957228329602716e-01
1.950000000000000178e+00,1.269254488091952904e-01,-4.173899474819756650e-01
1.959999999999999964e+00,1.262405528128849874e-01,-4.153092454135096090e-01
1.969999999999999751e+00,1.255423844764406716e-01,-4.132525847370726590e-01
1.980000000000000426e+00,1.248321163757535879e-01,-4.112189514933290435e-01
1.990000000000000213e+00,1.241108973216927536e-01,-4.092073502302828736e-01
2.000000000000000000e+00,1.233798520030716384e-01,-4.072168041264768723e-01
2.009999999999999787e+00,1.226400806743711547e-01,-4.052463556195295968e-01
2.020000000000000462e+00,1.218926588860077820e-01,-4.032950666215638913e-01
2.030000000000000249e+00,1.211386372550438267e-01,-4.013620188119912946e-01
2.040000000000000036e+00,1.203790412743453303e-01,-3.994463138655819923e-01
2.049999999999999822e+00,1.196148711582837448e-01,-3.975470736827152463e-01
2.060000000000000497e+00,1.188471017231787497e-01,-3.956634405679304023e-01
2.070000000000000284e+00,1.180766823007533689e-01,-3.937945773092376700e-01
2.080000000000000071e+00,1.173045366829626041e-01,-3.919396673999588909e-01
2.089999999999999858e+00,1.165315630966307636e-01,-3.900979149904948984e-01
2.100000000000000533e+00,1.157586342063959689e-01,-3.882685450089745638e-01
2.110000000000000320e+00,1.149865971445407919e-01,-3.864508032315568387e-01
2.120000000000000107e+00,1.142162735663313500e-01,-3.846439561225220571e-01
2.129999999999999893e+00,1.134484597295655761e-01,-3.828472910051632372e-01
2.140000000000000568e+00,1.126839265970712156e-01,-3.810601159092939505e-01
2.150000000000000355e+00,1.119234199609527858e-01,-3.792817595637402173e-01
2.160000000000000142e+00,1.111676605874309109e-01,-3.775115712167943505e-01
2.169999999999999929e+00,1.104173443811699434e-01,-3.757489205986879188e-01
2.179999999999999716e+00,1.096731425680240457e-01,-3.739931978435554472e-01
2.190000000000000391e+00,1.089357018951777334e-01,-3.722438132513494757e-01
2.200000000000000178e+00,1.082056448476961807e-01,-3.705001972089370654e-01
2.209999999999999964e+00,1.074835698805311907e-01,-3.687618000313550026e-01
2.219999999999999751e+00,1.067700516650696846e-01,-3.670280917010943500e-01
2.230000000000000426e+00,1.060656413493388933e-01,-3.652985617363774806e-01
2.240000000000000213e+00,1.053708668310187890e-01,-3.635727190398492237e-01
2.250000000000000000e+00,1.046862330424357251e-01,-3.618500915285919328e-01
2.259999999999999787e+00,1.040122222467454588e-01,-3.601302260370598529e-01
2.270000000000000462e+00,1.033492943445379064e-01,-3.584126880655016389e-01
2.280000000000000249e+00,1.026978871901215867e-01,-3.566970614704416120e-01
2.290000000000000036e+00,1.020584169167720601e-01,-3.549829482659740965e-01
2.299999999999999822e+00,1.014312782702553872e-01,-3.532699683630780574e-01
2.310000000000000497e+00,1.008168449499527858e-01,-3.515577592858288303e-01
2.320000000000000284e+00,1.002154699569457741e-01,-3.498459758497587391e-01
2.330000000000000071e+00,9.962748594843406913e-02,-3.481342900065277912e-01
2.339999999999999858e+00,9.905320559788660661e-02,-3.464223904376497187e-01
2.350000000000000533e+00,9.849292196033995750e-02,-3.447099822908928912e-01
2.360000000000000320e+00,9.794690884228612893e-02,-3.429967869418193982e-01
2.370000000000000107e+00,9.741542117560260394e-02,-3.412825416495409714e-01
2.379999999999999893e+00,9.689869539500660378e-02,-3.395669992257014935e-01
2.390000000000000568e+00,9.639694981852396649e-02,-3.378499277911735099e-01
2.400000000000000355e+00,9.591038503048905650e-02,-3.361311104370326985e-01
2.410000000000000142e+00,9.543918426660641385e-02,-3.344103449318385768e-01
2.419999999999999929e+00,9.498351380062231009e-02,-3.326874433728037594e-01
2.429999999999999716e+00,9.454352333217395932e-02,-3.309622319014935421e-01
2.440000000000000391e+00,9.411934637539723369e-02,-3.292345504132558887e-01
2.450000000000000178e+00,9.371110064789382743e-02,-3.275042521641945426e-01
2.459999999999999964e+00,9.331888845967174773e-02,-3.257712035471075906e-01
2.469999999999999751e+00,9.294279710169271735e-02,-3.240352837279836806e-01
2.480000000000000426e+00,9.258289923367028773e-02,-3.222963843434468179e-01
2.490000000000000213e+00,9.223925327078390246e-02,-3.205544091502282589e-01
2.500000000000000000e+00,9.191190376898338010e-02,-3.188092737806849097e-01
2.509999999999999787e+00,9.160088180857720030e-02,-3.170609053782401654e-01
2.520000000000000462e+00,9.130620537580988461e-02,-3.153092423171345304e-01
2.530000000000000249e+00,9.102787974214808508e-02,-3.135542338394535222e-01
2.540000000000000036e+00,9.076589784101084246e-02,-3.117958398184872970e-01
2.549999999999999822e+00,9.052024064168982809e-02,-3.100340304145089432e-01
2.560000000000000497e+00,9.029087752022067759e-02,-3.082687857706539192e-01
2.570000000000000284e+00,9.007776662697987435e-02,-3.065000957292515760e-01
2.580000000000000071e+00,8.988085525079095306e-02,-3.047279594918123058e-01
2.589999999999999858e+00,8.970008017934158473e-02,-3.029523853919777743e-01
2.600000000000000533e+00,8.953536805571955803e-02,-3.011733905382909526e-01
2.610000000000000320e+00,8.938663573089104808e-02,-2.993910005665236795e-01
2.620000000000000107e+00,8.925379061195395924e-02,-2.976052493095497908e-01
2.629999999999999893e+00,8.913673100601358923e-02,-2.958161785790368592e-01
2.640000000000000568e+00,8.903534645953227467e-02,-2.940238378124302998e-01
2.650000000000000355e+00,8.894951809302403811e-02,-2.922282838598330712e-01
2.660000000000000142e+00,8.887911893096624161e-02,-2.904295806543539804e-01
2.669999999999999929e+00,8.882401422681816816e-02,-2.886277990043709107e-01
2.679999999999999716e+00,8.878406178304168450e-02,-2.868230162702934960e-01
2.690000000000000391e+00,8.875911226602818671e-02,-2.850153161362292131e-01
2.700000000000000178e+00,8.874900951584915876e-02,-2.832047883594872584e-01
2.709999999999999964e+00,8.875359085075136545e-02,-2.813915284910261105e-01
2.719999999999999751e+00,8.877268736632996926e-02,-2.795756376323162984e-01
2.730000000000000426e+00,8.880612422932024352e-02,-2.777572222137086877e-01
2.740000000000000213e+00,8.885372096595355040e-02,-2.759363937501077557e-01
2.750000000000000000e+00,8.891529174483762954e-02,-2.741132685578098749e-01
2.759999999999999787e+00,8.899064565431891172e-02,-2.722879675933103649e-01
2.770000000000000462e+00,8.907958697430293227e-02,-2.704606161541998066e-01
2.780000000000000249e+00,8.918191544250486658e-02,-2.686313437394561299e-01
2.790000000000000036e+00,8.929742651511685114e-02,-2.668002837463752108e-01
2.799999999999999822e+00,8.942591162188068266e-02,-2.649675733162527025e-01
2.810000000000000497e+00,8.956715841556210644e-02,-2.631333530946274313e-01
2.820000000000000284e+00,8.972095101582866494e-02,-2.612977670319521772e-01
2.830000000000000071e+00,8.988707024753649077e-02,-2.594609622007014726e-01
2.839999999999999858e+00,9.006529387344108795e-02,-2.576230885537852955e-01
2.850000000000000533e+00,9.025539682134733899e-02,-2.557842987994483064e-01
2.860000000000000320e+00,9.045715140572098412e-02,-2.539447481471753254e-01
2.870000000000000107e+00,9.067032754378816228e-02,-2.521045941729151973e-01
2.879999999999999893e+00,9.089469296615605709e-02,-2.502639966063728849e-01
2.890000000000000568e+00,9.113001342198492893e-02,-2.484231173245356750e-01
2.900000000000000355e+00,9.137605287875467941e-02,-2.465821195891322315e-01
2.910000000000000142e+00,9.163257371666537476e-02,-2.447411687578657236e-01
2.919999999999999929e+00,9.189933691771932922e-02,-2.429004315597397823e-01
2.930000000000000604e+00,9.217610224953130815e-02,-2.410600760320192881e-01
2.940000000000000391e+00,9.246262844392071079e-02,-2.392202714183420675e-01
2.950000000000000178e+00,9.275867337033996685e-02,-2.373811879823043702e-01
2.959999999999999964e+00,9.306399420419529667e-02,-2.355429969131015988e-01
2.969999999999999751e+00,9.337834759012034191e-02,-2.337058700956332336e-01
2.980000000000000426e+00,9.370148980026410390e-02,-2.318699800659708710e-01
2.990000000000000213e+00,9.403317688765817917e-02,-2.300354998425359621e-01
3.000000000000000000e+00,9.437316483472700523e-02,-2.282026027918380717e-01
3.009999999999999787e+00,9.472120969701088022e-02,-2.263714625032121064e-01
3.019999999999999574e+00,9.507706774216916068e-02,-2.245422526130915197e-01
3.029999999999999361e+00,9.544049558433517766e-02,-2.227151469259088523e-01
3.040000000000000924e+00,9.581125031389542412e-02,-2.208903189326107408e-01
3.050000000000000711e+00,9.618908962276280505e-02,-2.190679419646285875e-01
3.060000000000000497e+00,9.657377192522247078e-02,-2.172481889921013543e-01
3.070000000000000284e+00,9.696505647442124620e-02,-2.154312325518283056e-01
3.080000000000000071e+00,9.736270347457891272e-02,-2.136172446309431150e-01
3.089999999999999858e+00,9.776647418899545028e-02,-2.118063965795159154e-01
3.099999999999999645e+00,9.817613104393350942e-02,-2.099988589907740844e-01
3.109999999999999432e+00,9.859143772845044285e-02,-2.081948016501521115e-01
3.120000000000000995e+00,9.901215929026015161e-02,-2.063943934352683862e-01
3.130000000000000782e+00,9.943806222770089354e-02,-2.045978022260047102e-01
3.140000000000000568e+00,9.986891457788757420e-02,-2.028051948179673547e-01
3.150000000000000355e+00,1.003044860011255701e-01,-2.010167368659923071e-01
3.160000000000000142e+00,1.007445478616659229e-01,-1.992325927771974592e-01
3.169999999999999929e+00,1.011888733048769279e-01,-1.974529256900762197e-01
3.179999999999999716e+00,1.016372373309120392e-01,-1.956778973606621286e-01
3.189999999999999503e+00,1.020894168649500444e-01,-1.939076681062792962e-01
3.199999999999999289e+00,1.025451908240852250e-01,-1.921423967660542964e-01
3.210000000000000853e+00,1.030043401809425246e-01,-1.903822406109471621e-01
3.220000000000000639e+00,1.034666480240964692e-01,-1.886273552940771203e-01
3.230000000000000426e+00,1.039318996153659747e-01,-1.868778948235811366e-01
3.240000000000000213e+00,1.043998824440633966e-01,-1.851340114698220574e-01
3.250000000000000000e+00,1.048703862782689178e-01,-1.833958557305594705e-01
3.259999999999999787e+00,1.053432032132066987e-01,-1.816635762948065336e-01
3.269999999999999574e+00,1.058181277167939277e-01,-1.799373199862784878e-01
3.279999999999999361e+00,1.062949566724358808e-01,-1.782172317138552287e-01
3.290000000000000924e+00,1.067734894191373629e-01,-1.765034544597444410e-01
3.300000000000000711e+00,1.072535277890026145e-01,-1.747961291928881167e-01
3.310000000000000497e+00,1.077348761421921125e-01,-1.730953948813530041e-01
3.320000000000000284e+00,1.082173413994055172e-01,-1.714013884307388214e-01
3.330000000000000071e+00,1.087007330719588355e-01,-1.697142446556939577e-01
3.339999999999999858e+00,1.091848632895223714e-01,-1.680340962541118643e-01
3.349999999999999645e+00,1.096695468255862310e-01,-1.663610737726382016e-01
3.359999999999999432e+00,1.101546011207174547e-01,-1.646953055887349082e-01
3.370000000000000995e+00,1.106398463036740998e-01,-1.630369178821583775e-01
3.380000000000000782e+00,1.111251052104375026e-01,-1.613860346072084617e-01
3.390000000000000568e+00,1.116102034012271399e-01,-1.597427774779101028e-01
3.400000000000000355e+00,1.120949691755571409e-01,-1.581072659442795125e-01
3.410000000000000142e+00,1.125792335853954274e-01,-1.564796171734687824e-01
3.419999999999999929e+00,1.130628304464839501e-01,-1.548599460536195238e-01
3.429999999999999716e+00,1.135455963478789188e-01,-1.532483651397555935e-01
3.439999999999999503e+00,1.140273706597657449e-01,-1.516449846776917743e-01
3.449999999999999289e+00,1.145079955396080817e-01,-1.500499125747117024e-01
3.460000000000000853e+00,1.149873159366812808e-01,-1.484632543923263270e-01
3.470000000000000639e+00,1.154651795950474985e-01,-1.468851133342604642e-01
3.480000000000000426e+00,1.159414370550242296e-01,-1.453155902592880855e-01
3.490000000000000213e+00,1.164159416531961450e-01,-1.437547836371372845e-01
3.500000000000000000e+00,1.168885495210235798e-01,-1.422027895830909605e-01
3.509999999999999787e+00,1.173591195820944538e-01,-1.406597018295657198e-01
3.519999999999999574e+00,1.178275135480703895e-01,-1.391256117374106427e-01
3.529999999999999361e+00,1.182935959133729897e-01,-1.376006082768470862e-01
3.540000000000000924e+00,1.187572339486570316e-01,-1.360847780608971658e-01
3.550000000000000711e+00,1.192182976931167593e-01,-1.345782053100342823e-01
3.560000000000000497e+00,1.196766599456681179e-01,-1.330809721642347010e-01
3.570000000000000284e+00,1.201321962550521705e-01,-1.315931574993602915e-01
3.580000000000000071e+00,1.205847849089003582e-01,-1.301148388014272683e-01
3.589999999999999858e+00,1.210343069218049045e-01,-1.286460907195171033e-01
3.599999999999999645e+00,1.214806460224320817e-01,-1.271869857179474261e-01
3.609999999999999432e+00,1.219236886397214864e-01,-1.257375938484403544e-01
3.620000000000000995e+00,1.223633238882067958e-01,-1.242979828311455009e-01
3.630000000000000782e+00,1.227994435524967648e-01,-1.228682180175447863e-01
3.640000000000000568e+00,1.232319420709540592e-01,-1.214483625530225208e-01
3.650000000000000355e+00,1.236607165186056068e-01,-1.200384771717822319e-01
3.660000000000000142e+00,1.240856665893218663e-01,-1.186386203369409337e-01
3.669999999999999929e+00,1.245066945772967670e-01,-1.172488482355634187e-01
3.679999999999999716e+00,1.249237053578633877e-01,-1.158692148025353558e-01
3.689999999999999503e+00,1.253366063676760733e-01,-1.144997716687777001e-01
3.700000000000001066e+00,1.257453075842917267e-01,-1.131405682701440429e-01
3.710000000000000853e+00,1.261497215051796128e-01,-1.117916518049530961e-01
3.720000000000000639e+00,1.265497631261912614e-01,-1.104530672610698760e-01
3.730000000000000426e+00,1.269453499195174473e-01,-1.091248574339960531e-01
3.740000000000000213e+00,1.273364018111619866e-01,-1.078070629463990515e-01
3.750000000000000000e+00,1.277228411579590939e-01,-1.064997222557971246e-01
3.759999999999999787e+00,1.281045927241613314e-01,-1.052028716372583328e-01
