z,vpotbasa,vxcpotbasa
1.260000000000003340e-01,9.210370598265065212e-01,-2.609498006050741559e+00
1.269999999999997797e-01,9.197910715086943245e-01,-2.602200981933251889e+00
1.280000000000001137e-01,9.185364520660392884e-01,-2.594913368985749536e+00
1.290000000000004476e-01,9.172760043215187897e-01,-2.587632800844629433e+00
1.299999999999998934e-01,9.160123930651126178e-01,-2.580357039698327970e+00
1.310000000000002274e-01,9.147481474759195930e-01,-2.573083976384068272e+00
1.319999999999996732e-01,9.134856637177670713e-01,-2.565811625695455067e+00
1.330000000000000071e-01,9.122272076891149162e-01,-2.558538126078720332e+00
1.340000000000003411e-01,9.109749179088855175e-01,-2.551261734759331823e+00
1.349999999999997868e-01,9.097308085206670114e-01,-2.543980825938808366e+00
1.360000000000001208e-01,9.084967723985964971e-01,-2.536693887760759214e+00
1.370000000000004547e-01,9.072745843390591647e-01,-2.529399518925490753e+00
1.379999999999999005e-01,9.060659043231531484e-01,-2.522096425725825597e+00
1.390000000000002345e-01,9.048722808357412273e-01,-2.514783418720221597e+00
1.399999999999996803e-01,9.036951542277305016e-01,-2.507459409495738090e+00
1.410000000000000142e-01,9.025358601090057720e-01,-2.500123407508572093e+00
1.420000000000003482e-01,9.013956327603204199e-01,-2.492774516484720149e+00
1.429999999999997939e-01,9.002756085531695707e-01,-2.485411931042497358e+00
1.440000000000001279e-01,8.991768293675115320e-01,-2.478034934246232446e+00
1.450000000000004619e-01,8.981002459979442465e-01,-2.470642892775846811e+00
1.459999999999999076e-01,8.970467215396660254e-01,-2.463235255092930842e+00
1.470000000000002416e-01,8.960170347463084495e-01,-2.455811547105493986e+00
1.479999999999996874e-01,8.950118833524095541e-01,-2.448371369544274589e+00
1.490000000000000213e-01,8.940318873539496725e-01,-2.440914394450577340e+00
1.500000000000003553e-01,8.930775922410676415e-01,-2.433440361928469464e+00
1.509999999999998010e-01,8.921494721776375147e-01,-2.425949077944342669e+00
1.520000000000001350e-01,8.912479331230227508e-01,-2.418440409895223908e+00
1.530000000000004690e-01,8.903733158918707424e-01,-2.410914284295598176e+00
